1.963495408493750038e-01 7.307907782101170056e-03 9.000629961089488817e-03 2.482142023346304086e-02
9.817477042468750192e-02 1.828998054474709548e-03 2.253218677042802438e-03 6.226524513618680347e-03
4.908738521234375096e-02 4.573586770428017534e-04 5.634875875486376664e-04 1.558312840466926589e-03
2.454369260617187548e-02 1.143384824902723875e-04 1.408781322957198320e-04 3.900656420233459859e-04
1.227184630308593774e-02 2.857617898832684767e-05 3.521485992217896773e-05 9.793336575875490665e-05
6.135923151542968870e-03 7.135470428015563807e-06 8.798968093385205319e-06 2.490246692607002305e-05
3.067961575771484435e-03 1.776529182879376514e-06 2.197396887159533739e-06 6.665591439688716711e-06
1.533980787885742218e-03 4.415089883268481198e-07 5.567231517509727606e-07 2.150865369649806062e-06
