5.000000000000000278e-02 1.324300000000000260e-03 1.969199999999999944e-03 1.352633333333333292e-02
2.500000000000000139e-02 3.304739999999999804e-04 4.947680000000000307e-04 3.490560000000000190e-03
1.250000000000000069e-02 8.257055555555555622e-05 1.238122222222222044e-04 8.883355555555556317e-04
6.250000000000000347e-03 2.057752941176470472e-05 3.092400000000000411e-05 2.245576470588235259e-04
3.125000000000000173e-03 5.099509090909090593e-06 7.723887878787878851e-06 5.706051515151515428e-05
1.562500000000000087e-03 1.286501538461538677e-06 1.977429230769230700e-06 1.496267692307691668e-05
7.812500000000000434e-04 4.940621705426357247e-07 7.107928682170546297e-07 4.440844961240310708e-06
3.906250000000000217e-04 4.415089883268481198e-07 5.567231517509727606e-07 2.150865369649806062e-06
