0.000000000000000000e+00 4.818899999999999850e-01 4.818899999999999850e-01
1.000000000000000056e-01 4.841400000000000148e-01 4.795900000000000163e-01
2.000000000000000111e-01 4.905999999999999805e-01 4.731699999999999795e-01
3.000000000000000444e-01 5.000599999999999490e-01 4.635400000000000076e-01
4.000000000000000222e-01 5.105300000000000393e-01 4.517100000000000004e-01
5.000000000000000000e-01 5.201500000000000012e-01 4.388199999999999878e-01
6.000000000000000888e-01 5.275999999999999579e-01 4.257799999999999918e-01
7.000000000000000666e-01 5.327199999999999713e-01 4.130599999999999827e-01
8.000000000000000444e-01 5.370000000000000329e-01 4.010500000000000176e-01
9.000000000000000222e-01 5.422900000000000498e-01 3.900500000000000078e-01
1.000000000000000000e+00 5.500599999999999934e-01 3.798599999999999755e-01
1.100000000000000089e+00 5.610699999999999577e-01 3.699600000000000111e-01
1.200000000000000178e+00 5.747900000000000231e-01 3.597299999999999942e-01
1.300000000000000044e+00 5.898700000000000054e-01 3.482999999999999985e-01
1.400000000000000133e+00 6.046799999999999953e-01 3.350099999999999745e-01
1.500000000000000000e+00 6.171400000000000219e-01 3.198300000000000032e-01
1.600000000000000089e+00 6.252100000000000435e-01 3.031099999999999905e-01
1.700000000000000178e+00 6.279099999999999682e-01 2.853800000000000225e-01
1.800000000000000044e+00 6.253100000000000325e-01 2.674300000000000010e-01
1.900000000000000133e+00 6.188200000000000367e-01 2.499699999999999978e-01
2.000000000000000000e+00 6.108599999999999586e-01 2.334799999999999931e-01
2.100000000000000089e+00 6.033600000000000074e-01 2.184500000000000053e-01
2.200000000000000178e+00 5.971899999999999986e-01 2.053800000000000070e-01
2.300000000000000266e+00 5.923699999999999521e-01 1.944899999999999962e-01
2.400000000000000355e+00 5.878900000000000237e-01 1.857800000000000007e-01
2.500000000000000000e+00 5.824200000000000488e-01 1.790700000000000069e-01
2.600000000000000089e+00 5.749800000000000466e-01 1.738000000000000100e-01
2.700000000000000178e+00 5.645499999999999963e-01 1.692800000000000138e-01
2.800000000000000266e+00 5.506699999999999928e-01 1.650399999999999923e-01
2.900000000000000355e+00 5.340700000000000447e-01 1.606899999999999995e-01
3.000000000000000000e+00 5.162099999999999467e-01 1.559699999999999975e-01
3.100000000000000089e+00 4.990800000000000236e-01 1.509000000000000064e-01
3.200000000000000178e+00 4.845800000000000107e-01 1.455400000000000027e-01
3.300000000000000266e+00 4.732700000000000240e-01 1.398999999999999966e-01
3.400000000000000355e+00 4.644199999999999995e-01 1.341100000000000070e-01
3.500000000000000000e+00 4.566500000000000004e-01 1.285199999999999954e-01
3.600000000000000089e+00 4.480899999999999883e-01 1.234500000000000042e-01
3.700000000000000178e+00 4.371900000000000230e-01 1.192499999999999949e-01
3.800000000000000266e+00 4.230800000000000116e-01 1.163099999999999967e-01
3.900000000000000355e+00 4.052999999999999936e-01 1.146800000000000042e-01
4.000000000000000000e+00 3.841499999999999915e-01 1.141400000000000053e-01
4.100000000000000533e+00 3.609499999999999931e-01 1.143699999999999994e-01
4.200000000000000178e+00 3.372800000000000242e-01 1.149400000000000005e-01
4.299999999999999822e+00 3.146800000000000153e-01 1.153799999999999965e-01
4.400000000000000355e+00 2.940999999999999726e-01 1.153200000000000058e-01
