0.000000000000000000e+00 4.818900000000174155e-01 4.818900000000174155e-01
1.000000000000000056e-01 4.826828954758171086e-01 4.810261029641152986e-01
2.000000000000000111e-01 4.850294071762886183e-01 4.784727769110740936e-01
3.000000000000000444e-01 4.888177909516411290e-01 4.743418034321389420e-01
4.000000000000000222e-01 4.938259126365052709e-01 4.687928611544463497e-01
5.000000000000000000e-01 4.997146801872062727e-01 4.620060062402488454e-01
6.000000000000000888e-01 5.060529984399357861e-01 4.541701092043694543e-01
7.000000000000000666e-01 5.123759157566317723e-01 4.454797940717627469e-01
8.000000000000000444e-01 5.182393166926689831e-01 4.361307644305771891e-01
9.000000000000000222e-01 5.232531326053044829e-01 4.263167113884552273e-01
1.000000000000000000e+00 5.271157472698922986e-01 4.162125366614664590e-01
1.100000000000000089e+00 5.296574976599048856e-01 4.059632698907953419e-01
1.200000000000000178e+00 5.308927613104521548e-01 3.956817597503889949e-01
1.300000000000000044e+00 5.310400374414974145e-01 3.854585460218405979e-01
1.400000000000000133e+00 5.304794851794075727e-01 3.753780717628706354e-01
1.500000000000000000e+00 5.296604461778489092e-01 3.655295600624033359e-01
1.600000000000000089e+00 5.290081528861134696e-01 3.560097316692658054e-01
1.700000000000000178e+00 5.288627425897015621e-01 3.469132979719193322e-01
1.800000000000000044e+00 5.294601809672360160e-01 3.383164836193446323e-01
1.900000000000000133e+00 5.309169360374416113e-01 3.302660062402493768e-01
2.000000000000000000e+00 5.332131825272993231e-01 3.227773510140400925e-01
2.100000000000000089e+00 5.361817597503928390e-01 3.158385117004672837e-01
2.200000000000000178e+00 5.395315787831510557e-01 3.094185429017154432e-01
2.300000000000000266e+00 5.428993946957876293e-01 3.034716755070202554e-01
2.400000000000000355e+00 5.459096786271443458e-01 2.979331326053054618e-01
2.500000000000000000e+00 5.482053603744155845e-01 2.927141591263648923e-01
2.600000000000000089e+00 5.494460280811234165e-01 2.877070514820586622e-01
2.700000000000000178e+00 5.492940686427464358e-01 2.828003868954753197e-01
2.800000000000000266e+00 5.474205897035895330e-01 2.779012137285489237e-01
2.900000000000000355e+00 5.435477784711397753e-01 2.729514102964106792e-01
3.000000000000000000e+00 5.375064929797196411e-01 2.679260748829953021e-01
3.100000000000000089e+00 5.292742589703587353e-01 2.628233822152883370e-01
3.200000000000000178e+00 5.189743744149758475e-01 2.576506271450851870e-01
3.300000000000000266e+00 5.068504680187205791e-01 2.524183307332295012e-01
3.400000000000000355e+00 4.932548985959449572e-01 2.471448330733224674e-01
3.500000000000000000e+00 4.786418159126353822e-01 2.418597597503904795e-01
3.600000000000000089e+00 4.635446708268332050e-01 2.366016723868965277e-01
3.700000000000000178e+00 4.485080374414969762e-01 2.314102620904838759e-01
3.800000000000000266e+00 4.339902652106087388e-01 2.263137254290180644e-01
3.900000000000000355e+00 4.202935663026539648e-01 2.213221279251179896e-01
4.000000000000000000e+00 4.075499438377533368e-01 2.164307020280802074e-01
4.100000000000000533e+00 3.957576599063977740e-01 2.116279781591256792e-01
4.200000000000000178e+00 3.848204305772225386e-01 2.069074758190324048e-01
4.299999999999999822e+00 3.745689360374414023e-01 2.022825553822154010e-01
4.400000000000000355e+00 3.647744929797187563e-01 1.977834102964118046e-01
4.500000000000000000e+00 3.551786427457100936e-01 1.934521528861148643e-01
4.600000000000000533e+00 3.455391981279249958e-01 1.893314508580347943e-01
4.700000000000000178e+00 3.356720280811227863e-01 1.854595007800311224e-01
4.800000000000000711e+00 3.254653978159127714e-01 1.818741591263645374e-01
4.900000000000000355e+00 3.148629578783150862e-01 1.786214789391576130e-01
5.000000000000000000e+00 3.038379407176283742e-01 1.757554071762864600e-01
5.100000000000000533e+00 2.923861123244928528e-01 1.733237379095160513e-01
5.200000000000000178e+00 2.805409329173171318e-01 1.713500436817477490e-01
5.300000000000000711e+00 2.684040093603736743e-01 1.698221185647431353e-01
5.400000000000000355e+00 2.561475694227770550e-01 1.686965460218408930e-01
5.500000000000000000e+00 2.439894726989078055e-01 1.679167020280811218e-01
5.600000000000000533e+00 2.321468923556945507e-01 1.674256879875196946e-01
5.700000000000000178e+00 2.208074165366613328e-01 1.671707893915757581e-01
5.800000000000000711e+00 2.101198751950075216e-01 1.670988705148208353e-01
5.900000000000000355e+00 2.001967613104522481e-01 1.671511731669266532e-01
6.000000000000000000e+00 1.910892262090486682e-01 1.672667613104522610e-01
