0.000000000000000000e+00 4.818899999999999850e-01 4.818899999999999850e-01
1.000000000000000056e-01 4.829999999999999849e-01 4.807000000000000162e-01
2.000000000000000111e-01 4.863299999999999845e-01 4.772500000000000075e-01
3.000000000000000444e-01 4.918199999999999794e-01 4.717600000000000127e-01
4.000000000000000222e-01 4.992099999999999871e-01 4.645199999999999885e-01
5.000000000000000000e-01 5.079500000000000126e-01 4.557700000000000085e-01
6.000000000000000888e-01 5.172999999999999821e-01 4.457200000000000051e-01
7.000000000000000666e-01 5.264900000000000135e-01 4.345800000000000218e-01
8.000000000000000444e-01 5.348899999999999766e-01 4.226199999999999957e-01
9.000000000000000222e-01 5.420500000000000318e-01 4.101400000000000046e-01
1.000000000000000000e+00 5.475700000000000012e-01 3.974199999999999955e-01
1.100000000000000089e+00 5.512000000000000233e-01 3.846399999999999819e-01
1.200000000000000178e+00 5.530199999999999561e-01 3.719199999999999728e-01
1.300000000000000044e+00 5.535600000000000520e-01 3.593199999999999728e-01
1.400000000000000133e+00 5.536699999999999955e-01 3.468800000000000217e-01
1.500000000000000000e+00 5.542099999999999804e-01 3.347200000000000175e-01
1.600000000000000089e+00 5.558100000000000263e-01 3.229899999999999993e-01
1.700000000000000178e+00 5.587299999999999489e-01 3.118799999999999906e-01
1.800000000000000044e+00 5.630800000000000249e-01 3.015700000000000047e-01
1.900000000000000133e+00 5.687799999999999523e-01 2.921500000000000208e-01
2.000000000000000000e+00 5.756099999999999550e-01 2.836500000000000132e-01
2.100000000000000089e+00 5.830600000000000227e-01 2.760699999999999821e-01
2.200000000000000178e+00 5.903899999999999704e-01 2.694300000000000028e-01
2.300000000000000266e+00 5.968400000000000372e-01 2.637599999999999945e-01
2.400000000000000355e+00 6.017599999999999616e-01 2.590899999999999870e-01
2.500000000000000000e+00 6.047000000000000153e-01 2.553199999999999914e-01
2.600000000000000089e+00 6.053199999999999692e-01 2.523000000000000242e-01
2.700000000000000178e+00 6.032499999999999529e-01 2.497999999999999943e-01
2.800000000000000266e+00 5.981100000000000305e-01 2.476299999999999890e-01
2.900000000000000355e+00 5.895899999999999475e-01 2.456699999999999995e-01
3.000000000000000000e+00 5.776700000000000168e-01 2.438700000000000034e-01
3.100000000000000089e+00 5.626799999999999580e-01 2.421800000000000064e-01
3.200000000000000178e+00 5.452299999999999924e-01 2.405400000000000038e-01
3.300000000000000266e+00 5.260299999999999976e-01 2.388699999999999990e-01
3.400000000000000355e+00 5.058300000000000018e-01 2.370700000000000029e-01
3.500000000000000000e+00 4.853799999999999781e-01 2.351300000000000057e-01
3.600000000000000089e+00 4.655500000000000194e-01 2.330399999999999971e-01
3.700000000000000178e+00 4.470999999999999974e-01 2.308499999999999996e-01
3.800000000000000266e+00 4.305200000000000138e-01 2.285699999999999954e-01
3.900000000000000355e+00 4.158000000000000029e-01 2.261799999999999922e-01
4.000000000000000000e+00 4.026100000000000234e-01 2.235999999999999932e-01
4.100000000000000533e+00 3.904599999999999738e-01 2.207099999999999895e-01
4.200000000000000178e+00 3.789600000000000191e-01 2.174200000000000021e-01
4.299999999999999822e+00 3.677599999999999758e-01 2.136699999999999988e-01
4.400000000000000355e+00 3.565300000000000136e-01 2.094699999999999895e-01
4.500000000000000000e+00 3.449499999999999789e-01 2.048699999999999966e-01
4.600000000000000533e+00 3.328099999999999947e-01 1.998999999999999944e-01
4.700000000000000178e+00 3.200899999999999856e-01 1.945800000000000030e-01
4.800000000000000711e+00 3.069200000000000261e-01 1.889200000000000046e-01
4.900000000000000355e+00 2.934999999999999831e-01 1.829999999999999960e-01
5.000000000000000000e+00 2.799599999999999866e-01 1.769999999999999907e-01
5.100000000000000533e+00 2.663699999999999957e-01 1.711000000000000021e-01
5.200000000000000178e+00 2.528500000000000192e-01 1.654899999999999982e-01
5.300000000000000711e+00 2.396099999999999897e-01 1.602500000000000036e-01
5.400000000000000355e+00 2.270000000000000073e-01 1.554300000000000126e-01
5.500000000000000000e+00 2.153400000000000036e-01 1.510299999999999976e-01
5.600000000000000533e+00 2.048300000000000121e-01 1.470499999999999863e-01
5.700000000000000178e+00 1.954500000000000126e-01 1.435400000000000009e-01
5.800000000000000711e+00 1.870799999999999963e-01 1.405200000000000060e-01
5.900000000000000355e+00 1.794999999999999929e-01 1.379900000000000015e-01
6.000000000000000000e+00 1.724499999999999922e-01 1.358900000000000108e-01
6.100000000000000533e+00 1.655600000000000127e-01 1.341600000000000015e-01
6.200000000000000178e+00 1.583700000000000108e-01 1.327699999999999991e-01
6.300000000000000711e+00 1.504999999999999949e-01 1.317000000000000115e-01
6.400000000000000355e+00 1.417799999999999894e-01 1.309599999999999931e-01
6.500000000000000000e+00 1.323699999999999877e-01 1.306200000000000139e-01
6.600000000000000533e+00 1.225900000000000045e-01 1.306900000000000006e-01
6.700000000000000178e+00 1.128399999999999959e-01 1.311599999999999988e-01
6.800000000000000711e+00 1.035399999999999932e-01 1.319599999999999940e-01
6.900000000000000355e+00 9.510399999999999410e-02 1.330000000000000071e-01
7.000000000000000000e+00 8.799800000000000677e-02 1.342000000000000137e-01
7.100000000000000533e+00 8.263700000000000212e-02 1.355099999999999916e-01
7.200000000000000178e+00 7.932000000000000162e-02 1.368999999999999939e-01
7.300000000000000711e+00 7.819199999999999762e-02 1.382799999999999863e-01
7.400000000000000355e+00 7.927599999999999925e-02 1.395299999999999874e-01
7.500000000000000000e+00 8.253099999999999326e-02 1.405200000000000060e-01
7.600000000000000533e+00 8.787100000000000466e-02 1.411300000000000054e-01
7.700000000000000178e+00 9.511200000000000210e-02 1.413200000000000012e-01
7.800000000000000711e+00 1.039000000000000062e-01 1.411399999999999877e-01
7.900000000000000355e+00 1.137100000000000055e-01 1.406100000000000128e-01
8.000000000000000000e+00 1.239100000000000062e-01 1.397799999999999876e-01
8.099999999999999645e+00 1.339100000000000013e-01 1.386499999999999955e-01
8.200000000000001066e+00 1.432400000000000062e-01 1.372200000000000086e-01
8.300000000000000711e+00 1.515400000000000080e-01 1.355200000000000016e-01
8.400000000000000355e+00 1.585300000000000042e-01 1.336100000000000065e-01
8.500000000000000000e+00 1.640500000000000014e-01 1.315300000000000080e-01
8.599999999999999645e+00 1.681300000000000017e-01 1.293700000000000128e-01
8.700000000000001066e+00 1.710099999999999953e-01 1.271500000000000130e-01
8.800000000000000711e+00 1.730500000000000094e-01 1.248599999999999988e-01
8.900000000000000355e+00 1.744999999999999885e-01 1.224800000000000055e-01
9.000000000000000000e+00 1.754799999999999971e-01 1.199999999999999956e-01
9.099999999999999645e+00 1.759799999999999975e-01 1.174700000000000050e-01
9.200000000000001066e+00 1.760099999999999998e-01 1.149600000000000066e-01
9.300000000000000711e+00 1.755500000000000116e-01 1.125899999999999956e-01
9.400000000000000355e+00 1.746199999999999974e-01 1.104500000000000065e-01
9.500000000000000000e+00 1.731399999999999884e-01 1.086099999999999982e-01
9.600000000000001421e+00 1.710200000000000053e-01 1.070900000000000046e-01
9.700000000000001066e+00 1.682099999999999984e-01 1.059599999999999986e-01
9.800000000000000711e+00 1.647299999999999875e-01 1.052799999999999986e-01
9.900000000000000355e+00 1.606799999999999895e-01 1.051300000000000012e-01
1.000000000000000000e+01 1.606799999999999895e-01 1.051300000000000012e-01
1.010000000000000142e+01 1.512699999999999878e-01 1.064999999999999974e-01
1.020000000000000107e+01 1.459999999999999909e-01 1.078699999999999937e-01
1.030000000000000071e+01 1.404499999999999915e-01 1.095200000000000062e-01
1.040000000000000036e+01 1.348600000000000076e-01 1.113399999999999945e-01
1.050000000000000000e+01 1.295699999999999907e-01 1.132500000000000034e-01
1.060000000000000142e+01 1.249600000000000016e-01 1.151699999999999946e-01
1.070000000000000107e+01 1.213000000000000050e-01 1.170400000000000051e-01
1.080000000000000071e+01 1.187499999999999944e-01 1.187600000000000044e-01
1.090000000000000036e+01 1.174100000000000005e-01 1.202399999999999997e-01
1.100000000000000000e+01 1.173000000000000015e-01 1.213899999999999979e-01
1.110000000000000142e+01 1.182799999999999963e-01 1.222000000000000031e-01
1.120000000000000107e+01 1.200200000000000017e-01 1.226600000000000051e-01
1.130000000000000071e+01 1.220099999999999935e-01 1.227899999999999964e-01
1.140000000000000036e+01 1.237300000000000066e-01 1.226099999999999968e-01
1.150000000000000000e+01 1.247299999999999937e-01 1.220799999999999941e-01
1.160000000000000142e+01 1.247299999999999937e-01 1.211600000000000038e-01
1.170000000000000107e+01 1.235499999999999932e-01 1.197600000000000053e-01
1.180000000000000071e+01 1.210699999999999971e-01 1.178700000000000025e-01
1.190000000000000036e+01 1.172099999999999947e-01 1.155000000000000054e-01
1.200000000000000000e+01 1.120400000000000007e-01 1.126999999999999946e-01
1.210000000000000142e+01 1.057300000000000045e-01 1.095099999999999962e-01
1.220000000000000107e+01 9.854799999999999671e-02 1.059699999999999948e-01
1.230000000000000071e+01 9.080000000000000571e-02 1.020699999999999941e-01
1.240000000000000036e+01 8.276699999999999335e-02 9.788199999999999679e-02
1.250000000000000000e+01 7.474100000000000188e-02 9.349599999999999578e-02
1.260000000000000142e+01 6.705899999999999361e-02 8.905599999999999627e-02
1.270000000000000107e+01 6.010599999999999971e-02 8.470099999999999851e-02
1.280000000000000071e+01 5.424699999999999661e-02 8.053000000000000436e-02
1.290000000000000036e+01 4.973099999999999743e-02 7.660200000000000342e-02
1.300000000000000000e+01 4.664100000000000190e-02 7.294399999999999495e-02
1.310000000000000142e+01 4.492999999999999772e-02 6.958399999999999308e-02
1.320000000000000107e+01 4.448699999999999877e-02 6.655600000000000405e-02
