4.400000000000000355e+00 1.996499999999999941e-01 1.076499999999999957e-01
4.500000000000000000e+00 1.815199999999999869e-01 1.069599999999999995e-01
4.600000000000000533e+00 1.635199999999999987e-01 1.076300000000000034e-01
4.700000000000000178e+00 1.483899999999999941e-01 1.082300000000000068e-01
4.800000000000000711e+00 1.356300000000000006e-01 1.069699999999999956e-01
4.900000000000000355e+00 1.224599999999999994e-01 1.028400000000000009e-01
5.000000000000000000e+00 1.070900000000000046e-01 9.663800000000000168e-02
5.100000000000000533e+00 9.025099999999999789e-02 9.056799999999999573e-02
5.200000000000000178e+00 7.446500000000000341e-02 8.616200000000000248e-02
5.300000000000000711e+00 6.154799999999999854e-02 8.319300000000000306e-02
5.400000000000000355e+00 5.078799999999999981e-02 8.027299999999999713e-02
5.500000000000000000e+00 4.044799999999999784e-02 7.588200000000000500e-02
5.600000000000000533e+00 3.004400000000000126e-02 6.970200000000000007e-02
5.700000000000000178e+00 2.069299999999999959e-02 6.315500000000000280e-02
5.800000000000000711e+00 1.394800000000000033e-02 5.807999999999999968e-02
5.900000000000000355e+00 1.014199999999999997e-02 5.512000000000000233e-02
6.000000000000000000e+00 8.118999999999999481e-03 5.348399999999999682e-02
6.100000000000000533e+00 6.876000000000000167e-03 5.168699999999999684e-02
6.200000000000000178e+00 6.621300000000000102e-03 4.864500000000000074e-02
6.300000000000000711e+00 8.165000000000000382e-03 4.468599999999999656e-02
6.400000000000000355e+00 1.172400000000000005e-02 4.123399999999999982e-02
6.500000000000000000e+00 1.628699999999999939e-02 3.931799999999999878e-02
6.600000000000000533e+00 2.066399999999999834e-02 3.878999999999999809e-02
6.700000000000000178e+00 2.503100000000000117e-02 3.861400000000000249e-02
6.800000000000000711e+00 3.061799999999999938e-02 3.753299999999999692e-02
6.900000000000000355e+00 3.823900000000000216e-02 3.509199999999999819e-02
7.000000000000000000e+00 4.725599999999999939e-02 3.209300000000000347e-02
7.100000000000000533e+00 5.584800000000000181e-02 2.966099999999999987e-02
7.200000000000000178e+00 6.303999999999999881e-02 2.828800000000000064e-02
7.300000000000000711e+00 6.995899999999999341e-02 2.768599999999999881e-02
7.400000000000000355e+00 7.831799999999999873e-02 2.698000000000000051e-02
7.500000000000000000e+00 8.847800000000000109e-02 2.536700000000000066e-02
7.600000000000000533e+00 9.887700000000000655e-02 2.285200000000000078e-02
7.700000000000000178e+00 1.071000000000000008e-01 2.013699999999999865e-02
7.800000000000000711e+00 1.124600000000000044e-01 1.797599999999999892e-02
7.900000000000000355e+00 1.167699999999999988e-01 1.673799999999999941e-02
8.000000000000000000e+00 1.218800000000000022e-01 1.631700000000000164e-02
8.099999999999999645e+00 1.276400000000000035e-01 1.619200000000000153e-02
8.200000000000001066e+00 1.319599999999999940e-01 1.578500000000000042e-02
8.300000000000000711e+00 1.324400000000000022e-01 1.493099999999999983e-02
8.400000000000000355e+00 1.291299999999999948e-01 1.387799999999999971e-02
8.500000000000000000e+00 1.246899999999999953e-01 1.303600000000000071e-02
8.599999999999999645e+00 1.214299999999999963e-01 1.283600000000000019e-02
8.700000000000001066e+00 1.193700000000000039e-01 1.343300000000000050e-02
8.800000000000000711e+00 1.168099999999999972e-01 1.445800000000000037e-02
8.900000000000000355e+00 1.121499999999999997e-01 1.525400000000000020e-02
9.000000000000000000e+00 1.061900000000000066e-01 1.535300000000000033e-02
9.099999999999999645e+00 1.016900000000000026e-01 1.474400000000000016e-02
9.200000000000001066e+00 1.002200000000000035e-01 1.386300000000000032e-02
9.300000000000000711e+00 1.008799999999999975e-01 1.336700000000000041e-02
9.400000000000000355e+00 1.013899999999999940e-01 1.356599999999999993e-02
9.500000000000000000e+00 1.001599999999999990e-01 1.404999999999999999e-02
9.600000000000001421e+00 9.810199999999999476e-02 1.411199999999999954e-02
9.700000000000001066e+00 9.754899999999999682e-02 1.338199999999999980e-02
9.800000000000000711e+00 9.919400000000000439e-02 1.207000000000000087e-02
9.900000000000000355e+00 1.014800000000000008e-01 1.094900000000000040e-02
