0.000000000000000000e+00 4.818900000000174155e-01 4.818900000000174155e-01
1.000000000000000056e-01 4.850056692667733538e-01 4.787019188767517863e-01
2.000000000000000111e-01 4.923488112324503341e-01 4.708336411856477444e-01
3.000000000000000444e-01 4.996351544461757888e-01 4.616567176287065810e-01
4.000000000000000222e-01 5.046635912636503463e-01 4.533729079563192377e-01
5.000000000000000000e-01 5.096971076443045368e-01 4.456551731669264882e-01
6.000000000000000888e-01 5.183477722308890145e-01 4.359653697347891099e-01
7.000000000000000666e-01 5.312982121684874937e-01 4.218266521060833885e-01
8.000000000000000444e-01 5.453454165366633521e-01 4.034762714508576820e-01
9.000000000000000222e-01 5.558349485179394645e-01 3.837426677067075631e-01
1.000000000000000000e+00 5.610559625585020971e-01 3.655852886115438238e-01
1.100000000000000089e+00 5.639513790951621308e-01 3.500791482059288917e-01
1.200000000000000178e+00 5.683824492979711041e-01 3.358473510140398965e-01
1.300000000000000044e+00 5.749647082683314592e-01 3.202622620904836404e-01
1.400000000000000133e+00 5.807405834633382335e-01 3.020202776911080633e-01
1.500000000000000000e+00 5.820118845553809983e-01 2.824294414976602496e-01
1.600000000000000089e+00 5.784410639625586770e-01 2.640310670826832573e-01
1.700000000000000178e+00 5.740074882995308547e-01 2.485710202808113778e-01
1.800000000000000044e+00 5.727705709828401215e-01 2.358861965678620554e-01
1.900000000000000133e+00 5.749163088923566756e-01 2.240244492979719670e-01
2.000000000000000000e+00 5.770546333853350252e-01 2.109874102964115483e-01
2.100000000000000089e+00 5.754226115444617262e-01 1.965946708268334897e-01
2.200000000000000178e+00 5.697368143525707307e-01 1.823341341653667846e-01
2.300000000000000266e+00 5.636463463338534652e-01 1.699157691107646695e-01
2.400000000000000355e+00 5.603957909516364966e-01 1.600506115444615962e-01
2.500000000000000000e+00 5.593063057722312825e-01 1.518826801872076304e-01
2.600000000000000089e+00 5.566296786271420771e-01 1.436624773790952381e-01
2.700000000000000178e+00 5.488755288611564254e-01 1.343213198127920782e-01
2.800000000000000266e+00 5.361795600624029712e-01 1.242254502340090772e-01
2.900000000000000355e+00 5.222443619344776522e-01 1.146060143525738650e-01
3.000000000000000000e+00 5.100567332293283185e-01 1.066141806552262788e-01
3.100000000000000089e+00 4.988296318252726236e-01 1.005671447737910562e-01
3.200000000000000178e+00 4.852351419656792397e-01 9.571020592823720197e-02
